time,uncontrolled,pid,entro_core,hybrid
11.099999999999977,0.17962344917105424,0.03897316938450794,0.18002480350440342,-0.07463839478491764
11.199999999999976,0.1551163886457025,0.015483935931673368,0.09593036890818607,-0.09431375861144814
11.299999999999976,0.13056895799288282,-0.007378040197234537,0.013883360751889992,-0.11292729273012549
11.399999999999975,0.10610510546968331,-0.029517266841289032,-0.06577165396347666,-0.13041778436159188
11.499999999999975,0.08184464299483138,-0.05084473035181545,-0.14270815996756492,-0.14673147232230632
11.599999999999975,0.05790277117925084,-0.07127814630526699,-0.21662302999169272,-0.16182209228258781
11.699999999999974,0.03438964166224147,-0.09074216904858866,-0.28723733876513824,-0.1756508831826479
11.799999999999974,0.011409957822431163,-0.10916856026436773,-0.3542970315815547,-0.18818655593979294
11.899999999999974,-0.010937385291296987,-0.12649631694235158,-0.4175734484555709,-0.19940522573452468
11.999999999999973,-0.03255962118515681,-0.14267175933528417,-0.4768637055810887,-0.20929030930674183
12.099999999999973,-0.05337039189627506,-0.15764857965975235,-0.5319909364649356,-0.21783238882525877
12.199999999999973,-0.07328998752657838,-0.17138785247618774,-0.5828043957399424,-0.2250290440140939
12.299999999999972,-0.09224554535033971,-0.18385800784574913,-0.6291794292579992,-0.23088465432719352
12.399999999999972,-0.1101712087126365,-0.1950347685149949,-0.6710173146242243,-0.23541017305926418
12.499999999999972,-0.1270082461305012,-0.20490105252158836,-0.7082449768563416,-0.2386228753640764
12.599999999999971,-0.14270513119517747,-0.21344684274537606,-0.7408145843372136,-0.24054608222292387
12.69999999999997,-0.15721758405193756,-0.22066902504872324,-0.7687030306719734,-0.2412088624648913
12.79999999999997,-0.17050857540273515,-0.22657119675772638,-0.7919113084633306,-0.24064571498727524
12.89999999999997,-0.18254829413599513,-0.23116344733167082,-0.8104637813786304,-0.2388962333590513
12.99999999999997,-0.19331407983657733,-0.23446211315173857,-0.824407361199578,-0.23600475501287882
13.09999999999997,-0.2027903215669592,-0.2364895084314456,-0.8338105968198993,-0.2320199972420271
13.199999999999969,-0.2109683244375948,-0.23727363431060416,-0.8387626823875115,-0.2269946822180908
13.299999999999969,-0.21784614559992338,-0.23684786824183496,-0.8393723919761578,-0.22098515323378215
13.399999999999968,-0.22342840139938247,-0.23525063581391967,-0.8344096356839058,-0.21405098435283385
13.499999999999968,-0.22772604751786088,-0.23252506717977223,-0.8194349268034109,-0.20625458561654983
13.599999999999968,-0.23075613401519562,-0.22871864026875036,-0.7948232040187182,-0.19766080591427157
13.699999999999967,-0.23254153724753435,-0.22388281296371537,-0.7609866363608772,-0.1883365355734903
13.799999999999967,-0.23311067069666525,-0.21807264641301288,-0.7183711520143714,-0.17835031066506501
13.899999999999967,-0.23249717678883888,-0.2113464216267664,-0.6674531959015935,-0.16777192095056717
13.999999999999966,-0.2307396018143031,-0.20376525147597346,-0.6087364319560953,-0.15667202332275143
14.099999999999966,-0.2278810560799319,-0.19539269017232447,-0.5427484082325861,-0.1451217625071564
14.199999999999966,-0.22396886143719216,-0.18629434225692332,-0.4700372026430236,-0.13319240070349342
14.299999999999965,-0.21905418832654866,-0.17653747306769957,-0.39116806667133736,-0.12095495775042288
14.399999999999965,-0.2131916844675917,-0.16619062258881404,-0.3067200839088494,-0.10847986329719234
14.499999999999964,-0.20643909730206553,-0.155323224511351,-0.21728285967309635,-0.09583662236107275
14.599999999999964,-0.19885689226499478,-0.1440052322536551,-0.12345325732945484,-0.08309349554123138
14.699999999999964,-0.1905078689177112,-0.1323067536024218,-0.025832196232879745,-0.0703171950482791
14.799999999999963,-0.18145677692625758,-0.1202976955427134,0.07497847454855805,-0.057572597594874
14.899999999999963,-0.1717699338099163,-0.10804742074708268,0.17839087591238717,-0.04492247507709668
14.999999999999963,-0.16151484631801563,-0.09562441709158546,0.2838261380322857,-0.03242724385946719
15.099999999999962,-0.1507598372192819,-0.08309598146029525,0.39071281943016084,-0.02014473335906926
15.199999999999962,-0.1395736792074138,-0.07052791899064226,0.4984894438192519,-0.008129974506887913
15.299999999999962,-0.12802523753986464,-0.05798425880012564,0.6066069156961034,0.0035649914522624306
15.399999999999961,-0.11618312293464265,-0.0455269871213239,0.7145308066972931,0.014891283475376951
15.499999999999961,-0.10411535615290411,-0.03321579865727959,0.8177435055356861,0.025803330320421154
15.59999999999996,-0.0918890455938532,-0.021107866853870214,0.9158856330712714,0.03625899910851192
15.69999999999996,-0.07957007912360456,-0.009257633670293766,1.0086330585013248,0.04621970283741741
15.79999999999996,-0.06722283125184535,0.0022833806861268582,1.09569743507526,0.05565048694026864
15.89999999999996,-0.05490988665997969,0.01346674770842423,1.1768265466372505,0.06452009508533299
15.99999999999996,-0.0426917809725701,0.024247279981510557,1.2518044684948382,0.07280101451061875
16.09999999999996,-0.030626759550919952,0.03458315988649674,1.320451546948931,0.08046950128059284
16.19999999999996,-0.01877055497416471,0.04443604759490086,1.3826242026178868,0.08750558594106475
16.29999999999996,-0.007176183759841297,0.053771168434078344,1.4382145634411665,0.09389306013201718
16.399999999999963,0.00410623723685162,0.06255737980591011,1.487149933952299,0.09961944479658094
16.499999999999964,0.01502965441745949,0.07076721793755739,1.5293921080631494,0.10467594069722488
16.599999999999966,0.025550220810561828,0.07837692483556745,1.5649365331988814,0.1090573620173634
16.699999999999967,0.03562741910781829,0.08536645590245938,1.5938113341632187,0.11276205388781092
16.79999999999997,0.04522416436061796,0.09171946875783225,1.6160762055948537,0.11579179473270598
16.89999999999997,0.05430688643403055,0.09742329388375477,1.631821182296869,0.11815168437859065
16.99999999999997,0.06284559241307061,0.10246888778648085,1.64116529708102,0.11985001891320583
17.099999999999973,0.07081390925067411,0.10685076943319273,1.6442551360337652,0.12089815331721653
17.199999999999974,0.07818910703689615,0.1105669407833373,1.6412509006774143,0.12131035292252082
17.299999999999976,0.08495210335434704,0.11361879228906084,1.6301305378783668,0.12110363477505337
17.399999999999977,0.09108744926550266,0.11601099428816737,1.611193133273899,0.12029759999813468
17.49999999999998,0.0965832975529961,0.11775137525585987,1.5847678851411955,0.11891425826453288
17.59999999999998,0.10143135390409977,0.11885078791824229,1.5512115550267673,0.11697784549161647
17.69999999999998,0.10562681179514982,0.11932296426116203,1.5109058570406382,0.11451463587442946
17.799999999999983,0.10916827189049262,0.11918436049248836,1.4642548007088896,0.11155274936638593
17.899999999999984,0.11205764682352268,0.11845399303441247,1.411682002063549,0.10812195570675176
17.999999999999986,0.11430005227444422,0.11715326663490679,1.3536279773672508,0.10425347607837286
18.099999999999987,0.1159036853004659,0.11530579569421175,1.2905474335250053,0.09997978345845347
18.19999999999999,0.11687969090920458,0.1129372199032665,1.2229065688304024,0.0953344026998394
18.29999999999999,0.1172420178951351,0.11007501528653327,1.1511803972324854,0.09035171135048455
18.39999999999999,0.11700726498201201,0.10674830173186937,1.0758501087963435,0.08506674218485791
18.499999999999993,0.11619451833137256,0.10298764807518605,0.9974004784693041,0.07951498838327578
18.599999999999994,0.11482518148859544,0.0988248757878273,0.9163173346597294,0.07373221225382474
18.699999999999996,0.11292279884365865,0.09429286229015017,0.8330850984911433,0.06775425834698812
18.799999999999997,0.11051287368385167,0.0894253448859526,0.7481844039151591,0.061616871765621646
18.9,0.10762268191041964,0.0842567262794512,0.6620898081568786,0.05535552242286806
19.0,0.10428108248063847,0.07882188259974758,0.5752676012305621,0.04900523594828274
19.1,0.10051832562134755,0.07315597481743634,0.4881737225058823,0.04260043188819357
19.200000000000003,0.09636585983972862,0.06729426439450725,0.4012517915304135,0.036174769790466105
19.300000000000004,0.09185613873235961,0.061271933962293496,0.3149829858767219,0.029761003706718133
19.400000000000006,0.08702242856454986,0.05512391377323469,0.22976576223086204,0.02339084558694901
19.500000000000007,0.08189861755895167,0.04888471462098147,0.14598143279381387,0.017094837982838215
19.60000000000001,0.07651902779572667,0.04258826787019094,0.0639928370614054,0.010902236416936554
19.70000000000001,0.07091823058641977,0.03626777318257317,-0.015856064984337837,0.004840901715927259
19.80000000000001,0.06513086614045999,0.029955554469671068,-0.09323021964378708,-0.0010627974526313932
19.900000000000013,0.0591914682971767,0.023682924545807674,-0.1678169985652339,-0.0067840716588701295
20.000000000000014,0.053134295047706025,0.017480058896931144,-0.23932708912621117,-0.012299787280627352
